[Load] WikiText-2 ...
[Load] Raw lines: 44,836 in 11.76s
[Corpus] sentences=28,369, tokens=1,094,036, |V|=27,091
[Train] GloVe config: {
  "vector_size": 300,
  "window": 10,
  "min_count": 2,
  "epochs": 15,
  "x_max": 100.0,
  "alpha": 0.75,
  "lr": 0.05,
  "seed": 4213
}
[GloVe] Vocab size after min_count=2: 27,091
[GloVe] Co-occurrence entries: 10,390,591
[GloVe][epoch 1] step=100,000/10,390,591  avg_loss≈0.0287
[GloVe][epoch 11] step=4,900,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 11] step=5,000,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=5,100,000/10,390,591  avg_loss≈0.0149
[GloVe][epoch 11] step=5,200,000/10,390,591  avg_loss≈0.0147
[GloVe][epoch 11] step=5,300,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=5,400,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=5,500,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=5,600,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 11] step=5,700,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=5,800,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=5,900,000/10,390,591  avg_loss≈0.0147
[GloVe][epoch 11] step=6,000,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=6,100,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=6,200,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 11] step=6,300,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=6,400,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=6,500,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=6,600,000/10,390,591  avg_loss≈0.0147
[GloVe][epoch 11] step=6,700,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=6,800,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=6,900,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 11] step=7,000,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=7,100,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=7,200,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=7,300,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=7,400,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=7,500,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=7,600,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=7,700,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=7,800,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=7,900,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,000,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=8,100,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,200,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,300,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=8,400,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,500,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=8,600,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,700,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,800,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=8,900,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=9,000,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=9,100,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=9,200,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=9,300,000/10,390,591  avg_loss≈0.0147
[GloVe][epoch 11] step=9,400,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=9,500,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=9,600,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=9,700,000/10,390,591  avg_loss≈0.0146
[GloVe][epoch 11] step=9,800,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=9,900,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=10,000,000/10,390,591  avg_loss≈0.0145
[GloVe][epoch 11] step=10,100,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 11] step=10,200,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 11] step=10,300,000/10,390,591  avg_loss≈0.0146
[GloVe] epoch 11/15 done in 158.68s
[GloVe][epoch 12] step=100,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=200,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=300,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=400,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=500,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=600,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=700,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 12] step=800,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=900,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=1,000,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=1,100,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=1,200,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=1,300,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=1,400,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=1,500,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=1,600,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=1,700,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=1,800,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=1,900,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=2,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=2,100,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=2,200,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=2,300,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=2,400,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=2,500,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 12] step=2,600,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=2,700,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=2,800,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=2,900,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=3,000,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=3,100,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=3,200,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=3,300,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=3,400,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=3,500,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=3,600,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=3,700,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=3,800,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=3,900,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=4,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=4,100,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=4,200,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=4,300,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=4,400,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=4,500,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=4,600,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 12] step=4,700,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=4,800,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=4,900,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=5,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=5,100,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=5,200,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=5,300,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=5,400,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 12] step=5,500,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=5,600,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=5,700,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=5,800,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=5,900,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 12] step=6,000,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 12] step=6,100,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=6,200,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=6,300,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=6,400,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=6,500,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=6,600,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=6,700,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=6,800,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=6,900,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=7,000,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=7,100,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=7,200,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=7,300,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=7,400,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=7,500,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=7,600,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=7,700,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=7,800,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=7,900,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,000,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,100,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,200,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,300,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,400,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=8,500,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=8,600,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=8,700,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=8,800,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=8,900,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=9,000,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=9,100,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=9,200,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=9,300,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=9,400,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 12] step=9,500,000/10,390,591  avg_loss≈0.0143
[GloVe][epoch 12] step=9,600,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=9,700,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 12] step=9,800,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=9,900,000/10,390,591  avg_loss≈0.0142
[GloVe][epoch 12] step=10,000,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 12] step=10,100,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 12] step=10,200,000/10,390,591  avg_loss≈0.0144
[GloVe][epoch 12] step=10,300,000/10,390,591  avg_loss≈0.0143
[GloVe] epoch 12/15 done in 156.89s
[GloVe][epoch 13] step=100,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 13] step=200,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=400,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=500,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=600,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=700,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=800,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=900,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=1,000,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=1,100,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,200,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,300,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,400,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,500,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,600,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=1,700,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=1,800,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=1,900,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,000,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,100,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,200,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=2,300,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,400,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 13] step=2,500,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,600,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=2,700,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=2,800,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=2,900,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=3,000,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=3,100,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=3,200,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=3,300,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=3,400,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=3,500,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=3,600,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=3,700,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=3,800,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=3,900,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=4,000,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=4,100,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=4,200,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=4,300,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=4,400,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=4,500,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=4,600,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=4,700,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=4,800,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=4,900,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=5,000,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=5,100,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=5,200,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=5,300,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 13] step=5,400,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=5,500,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=5,600,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=5,700,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=5,800,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=5,900,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=6,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=6,100,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=6,200,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 13] step=6,300,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=6,400,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=6,500,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=6,600,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=6,700,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=6,800,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=6,900,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=7,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=7,100,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=7,200,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=7,300,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=7,400,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=7,500,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=7,600,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=7,700,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=7,800,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=7,900,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=8,000,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=8,100,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 13] step=8,200,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 13] step=8,300,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=8,400,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 13] step=8,500,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=8,600,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=8,700,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=8,800,000/10,390,591  avg_loss≈0.0141
[GloVe][epoch 13] step=8,900,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=9,000,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=9,100,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=9,200,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=9,300,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 13] step=9,400,000/10,390,591  avg_loss≈0.0140
[GloVe][epoch 13] step=9,500,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=9,600,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=9,700,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=9,800,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=9,900,000/10,390,591  avg_loss≈0.0139
[GloVe][epoch 13] step=10,000,000/10,390,591  avg_loss≈0.0138
[GloVe][epoch 13] step=10,100,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=10,200,000/10,390,591  avg_loss≈0.0137
[GloVe][epoch 13] step=10,300,000/10,390,591  avg_loss≈0.0139
[GloVe] epoch 13/15 done in 158.22s
[GloVe][epoch 14] step=100,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=200,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=400,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=600,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=800,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=1,000,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=1,100,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=1,200,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=1,300,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=1,400,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=1,500,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=1,600,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=1,700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=1,800,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=1,900,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=2,000,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=2,100,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=2,200,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=2,300,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=2,400,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=2,500,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 14] step=2,600,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=2,700,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 14] step=2,800,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=2,900,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=3,000,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=3,100,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=3,200,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=3,300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=3,400,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=3,500,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=3,600,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=3,700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=3,800,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=3,900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=4,000,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=4,100,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=4,200,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=4,300,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=4,400,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=4,500,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=4,600,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=4,700,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=4,800,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=4,900,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=5,000,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=5,100,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=5,200,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=5,300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=5,400,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=5,500,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=5,600,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=5,700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=5,800,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=5,900,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=6,000,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=6,100,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=6,200,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=6,300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=6,400,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=6,500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=6,600,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=6,700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=6,800,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=6,900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,000,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,100,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=7,200,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,300,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=7,400,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,500,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,600,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=7,700,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=7,800,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=7,900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,000,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,100,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,200,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,300,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=8,400,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=8,500,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=8,600,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=8,700,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,800,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=8,900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=9,000,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=9,100,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 14] step=9,200,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=9,300,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=9,400,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 14] step=9,500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 14] step=9,600,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=9,700,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=9,800,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=9,900,000/10,390,591  avg_loss≈0.0135
[GloVe][epoch 14] step=10,000,000/10,390,591  avg_loss≈0.0133
